,text,label
4459,BIP251 Migrate BAL to Aave Ethereum v3,neutral
4460,BIP252 Timeless 50k BAL Grant Application ve8020 Program,neutral
4461,BIP253 Permission granting for managed v2 composableStable v4 weighted v4 factories,bearish
4462,BIP254 Funding Proposal For Beethoven X DAO,bearish
4463,BIP255 Approve Cron Fi TWAMM Relayer,bearish
4464,BIP256 Enable swETHWETH Gauge on Ethereum,bearish
4465,BIP257 Enable WETHUSDC Gauge Ethereum,bearish
4466,BIP258 Enable STGbbaUSD Gauge Arbitrum,bearish
4467,BIP259 stMATICbbaWMATICbbamUSD Gauge Polygon,bearish
4468,BIP260 Enable wstETHbbaWETHbbamUSD Gauge Polygon,bearish
4469,BIP261 Aave v3 Gauge Migration 2,bearish
4470,BIP262 L2 Gauge Migration,bearish
4471,BIP263 Deploy Balancer to Base,bearish
4472,BIP264 Proposal to engage Smart Contract audit through Balancer OpCo Limited,bearish
4473,BIP265 Enable wstETHrETH Gauge Ethereum,neutral
4474,BIP266 Enable COILUSDC gauge w2 cap Ethereum,neutral
4475,BIP267 Enable USHunshETH Gauge on Ethereum,neutral
4476,BIP268 Enable nonBAL reward tokens on new L2 gauges,neutral
4477,BIP269 Enable vETH stableswap gauge Ethereum,neutral
4478,BIP270 Enable baoUSDLUSD gauge w2 cap Ethereum,neutral
4479,BIP271 Enable LUCHAwMATIC Gauge Polygon,neutral
4480,BIP272 Weighted Pool v1 Permission Granting,neutral
4481,BIP273 Permissions Preset Update Request 1,neutral
4482,BIP274 Enable wstETHrETH Gauge and kill old gauge Ethereum,neutral
4483,BIP275 Request to Compensate Contributors in Liquid BAL,neutral
4484,BIP276 Enable new L2 gauges,neutral
4485,BIP277 Enable Authorizer Wrapper,neutral
4486,BIP278 Enable stMATICwMATIC Gauge w 10 cap Polygon,neutral
4487,BIP279 Enable COILUSDC Gauge 2 Cap Correction Ethereum,neutral
4488,BIP280 Pay DAO Multisig Stipends for H1 23,neutral
4489,BIP281 Year Two Funding Proposal for the Balancer Foundation,neutral
4490,BIP282 Return undesignated BAL tokens from OpCo to the DAO Treasury,neutral
4491,BIP283 Change veBAL USD fee component to the new bbausd that uses Aave V3,neutral
4492,BIP284 Enable wbETHwstETH Gauge Ethereum,neutral
4493,BIP285 New Linear Pool Factory Permissions,neutral
4494,BIP286 Enable FRAXbbamUSD v3 Gauge Polygon,neutral
4495,BIP287 Enable UZDbbaUSD gauge w2 emissions capEthereum,neutral
4496,BIP288 Disable last generation pool factories,neutral
4497,BIP289 Grant Maxis Permissions to Add Gnosis  zkSync Gauges,neutral
4498,BIP290 Designate ALCXETH 8020 as a Core Pool with 10 emissions cap,neutral
4499,BIP291 Proposal to replace 8020 USHunshETH gauge,neutral
4500,BIP292 Kill wstETHbbstkAPE Gauge,neutral
4501,BIP293 Top Up Balancer Maxi Gas Funding,neutral
4502,BIP294 Authorize Mimic Smart Vault on Arbitrum,neutral
4503,BIP295 Fee Discount for CowSwap Solvers,neutral
4504,BIP296 Migrate Gauge of ankrETHWETH to bbaWETH Ethereum,neutral
4505,BIP297 Enable tBTCWBTC Arbitrum,neutral
4506,BIP298 Enable tBTCETH Arbitrum,neutral
4507,BIP299 Permissioned arbitrage to recover remaining funds in bbeusd,neutral
4508,BIP300 Change Snapshot to Weighted Voting,neutral
4509,BIP301 Return undesignated BAL tokens from Orb to the DAO Treasury,neutral
4510,BIP302 Enable 80ARCH20wETH Gauge w 2 emissions cap Ethereum,neutral
4511,BIP303 Grant Polygon zkEVM Permissions,neutral
4512,BIP304 Enable DFXETH Gauge with 2 emissions cap Arbitrum,neutral
4513,BIP305 Enable RwstETH and RDAI gauges Ethereum,neutral
4514,BIP306 Proposal to deploy Balancer on Scroll,neutral
4515,BIP307 Enable rETHsETH Gauge Ethereum,neutral
4516,BIP308 Enable Layer Zero Cross chain Boosts,neutral
4517,BIP309 Enable L2 Gauge Checkpointer,neutral
4518,BIP310 Enable Gauge Adder v4,neutral
4519,BIP311 Enable ankrETHwstETH Gauge on Ethereum,neutral
4520,BIP312 Set Escrow Remapper Manager for Aura,neutral
4521,BIP313 Enable Gnosis Gauges,neutral
4522,BIP314  Funding Proposal For Beethoven X DAO  Marketing,neutral
4523,BIP315 Add Single Recipient Gauge to Checkpointer,neutral
4524,BIP316 Replace veBAL Gauge,neutral
4525,BIP317 Enable baoETHETH gauge w2 emissions cap,neutral
4526,BIP318 Grant Avalanche Permissions,neutral
4527,BIP319 Distribute proceeds from bbeusd permissioned arbitrage,neutral
4528,BIP320 Enable PALOHM 8020 Gauge Arbitrum,neutral
4529,BIP321 Enable OHMLUSD Gauge on Ethereum,neutral
4530,BIP322 Allocate Balancers 3M ARB,neutral
4531,BIP323 Authorize Mimic Smart Vaults on Optimism  Polygon,neutral
4532,BIP324 Enable Layer Zero Cross Chain Boosts on zkEVM and Avalanche,neutral
4533,BIP325 Replace Solarcurve with Tritium on DAO Multisig,neutral
4534,BIP326 Cleanup Unused Gauges,neutral
4535,BIP327 Enable rETH  bbawETH Gauge Ethereum,neutral
4536,BIP328 Enable Initial zkEVM Gauges zkEVM,neutral
4537,BIP329 Enable ACIDWETH Gauge Arbitrum,neutral
4538,BIP330 Enable OHMbbaDAI Gauge Ethereum,neutral
4539,BIP331 Enable DOLA StablePool Gauges Arbitrum,neutral
4540,BIP332 Reallocate wstETHwETH Protocol Fees,neutral
4541,BIP333  Deploy Balancer on Linea,neutral
4542,BIP334 Fee Discount for 1inch Labs Solver,neutral
4543,BIP335 Enable wstETHma3wETH gauge and designate it a corepool,neutral
4544,BIP336 Enable uniETHwETH Gauge Ethereum w 2 emissions cap,neutral
4545,BIP337 Enable OHM  bbawETH Gauge Ethereum,neutral
4546,BIP338 Enable 5545 auraBALwstETH Gauge Arbitrum,neutral
4547,BIP339 Enable Stafi rETHWETH Gauge 10 Cap Arbitrum,neutral
4548,BIP340 Migrate vETH StablePool Gauge Ethereum,neutral
4549,BIP341 Set Escrow Remapper Manager for Tetu,neutral
4550,BIP342 Reallocate wstETHwETH Protocol Fees second vote,neutral
4551,BIP343 Grant emergencyDAO disable recovery mode on Weighted and ComposableStable pools,neutral
4552,BIP344 Activate Optimism Initial Pool Gauges Optimism,neutral
4553,BIP345 Enable wstETHWETH Gauge Optimism,neutral
4554,BIP346 Enable wstETHWETH Gauge w 10 cap Optimism,neutral
4555,BIP347 Fund Balancer Maxis for Q3 2023,neutral
4556,BIP348 Ecosystem ONsite Proposal Q4 2023,neutral
4557,BIP349 Funding Proposal for the Balancer OpCo  Administrative and Operational  for Year 2  FY23 Q3 through FY24 Q2,neutral
4558,BIP350 Balancer Grants DAO Service Provider Proposal Q3 2023,neutral
4559,BIP351 Funding Proposal for the Balancer OpCo  Product Team  FY23 Q3 through FY24 Q1,neutral
4560,BIP352 Funding Proposal for the Integrations Team Three Rocks,neutral
4561,BIP353 Grant Permissions for Composable Stable Pool Factory v5,neutral
4562,BIP354 Enable ETHx  bbawETH Gauge Ethereum,neutral
4563,BIP355 Enable RsDAIDAI Boosted Pool Gauge on Ethereum,neutral
4564,BIP356 Kill Affected CSP and Weighted Pool Gauges,neutral
4565,BIP357 Enable GHOLUSD Gauge Ethereum,neutral
4566,BIP358 Enable GHOwstETH Gauge Ethereum,neutral
4567,BIP359 Enable GHOOHM Gauge Ethereum,neutral
4568,BIP360 Enable GHObbaUSD Gauge Ethereum,neutral
4569,BIP361 Enable GHOMAI Gauge Ethereum,neutral
4570,BIP362 Restructure the Joint Balancer  Beethoven X Deployment on Optimism,neutral
4571,BIP363 Enable alETHwstETH and alETHrETH Gauge Arbitrum,neutral
4572,BIP364 Enable TruMATIC  bbawMATIC Gauge Polygon,neutral
4573,BIP365 Migrate Affected Composable Stable Pools Wave 1,neutral
4574,BIP366 Migrate Affected Composable Stable Pools Wave 2,neutral
4575,BIP367 Update addresses for emergency multisigs,neutral
4576,BIP368 Allocate Incentives towards Avalanche Launch,neutral
4577,BIP369 Grant CSPv5 Swap Fee Permissions to Cowswap  1inch Labs Solver,neutral
4578,BIP370 Reallocate bbaUSD Protocol Fees to GHObbaUSD Fees,neutral
4579,BIP371 Adjust Protocol Fee Split,neutral
4580,BIP372 Adopt SP Standards,neutral
4581,BIP373 Enable 80IDLE20USDC Gauge Ethereum,neutral
4582,BIP374 Enable DUSDBoosted Aave v3 USD Gauge Ethereum,neutral
4583,BIP375 ankrethstethBoosted Aave v3 Gauge Arbitrum,neutral
4584,BIP376 Enable 80RATE20WETH Gauge Ethereum,neutral
4585,BIP377 Enable yBAL  8020BALwETH Ethereum,neutral
4586,BIP378 ReEnable Overnight Pulse Gauge Arbitrum,neutral
4587,BIP379 Enable DolaUSD Gauge Arbitrum,neutral
4588,BIP380 Enable wstETHrETHcbETH Gauge Arbitrum,neutral
4589,BIP381 Enable Aave Boosted USDCUSDCe Gauge Arbitrum,neutral
4590,BIP382 Enable bbrfusd Gauge Optimism,neutral
4591,BIP383 Enable bbrfWSTETHbbrfWBTCbbrfUSDC Gauge Optimism,neutral
4592,BIP384 Migrate Stafi rETHWETH Gauge Arbitrum,neutral
4593,BIP385 Enable MAIDOLA Gauge Arbitrum,neutral
4594,BIP386 Allocate Base Incentives,neutral
4595,BIP387 Give Balancer Maxis ability to add 3rd party rewards to mainnet gauges,neutral
4596,BIP388 Wire up Base Chain in preparation for launch,neutral
4597,BIP389 Enable DUSDBoosted Aave v3 USD Gauge Arbitrum,neutral
4598,BIP390 Enable DUSDBoosted Aave v3 USD Gauge Polygon,neutral
4599,BIP391 Enable BETSwstETH Gauge Ethereum,neutral
4600,BIP392 Enable a new BRZjBRL Stable Pool Gauge  2 cap Polygon,neutral
4601,BIP393 Fund Beethoven X DAO  Technical for Aug  Dec,neutral
4602,BIP394 Fund Beethoven X DAO  Marketing for Aug  Dec,neutral
4603,BIP395 Delegate AAVEstkAAVE to TokenLogic,neutral
4604,BIP396 Enable jCHFVCHF Gauge w 2 emissions cap Polygon,neutral
4605,BIP397 Authorize Mimic Smart Vault on Gnosis Chain,neutral
4606,BIP398 Enable Gauges for Bloom TBYs ETH Approve Future Maturity Gauges,neutral
4607,BIP399 ve8020 Launchpad,neutral
4608,BIP400 Enable WMATICMaticX Gauge w 10 cap Polygon,neutral
4609,BIP401 Enable tBTCWBTC Ethereum,neutral
4610,BIP402 Enable Overnight Steady Accord Pool Gauge Optimism,neutral
4611,BIP403 Enable BETSwstETH Gauge Arbitrum,neutral
4612,BIP404 Kill Unused Gauges Week 33,neutral
4613,BIP405 Enable staBAL3EURe Gauge Gnosis,neutral
4614,BIP406 Enable wstETHrETHsfrxETH Gauge Arbitrum,neutral
4615,BIP407 Enable LCNYLUSDETH Gauge Ethereum with 2 emission cap,neutral
4616,BIP408 Change Passive Fee Distribution,neutral
4617,BIP409 Enable QIWETH Gauge Ethereum,neutral
4618,BIP410 Enable KNCWETHUSDC Gauge 10 Ethereum,neutral
4619,BIP411 Enable GHOUSDTUSDC Gauge Ethereum,neutral
4620,BIP412 Kill Obsolete Gauges,neutral
4621,BIP413 Kill GHO Gauges Week 35,neutral
4622,BIP414 Enable wstETHWETH Gyro Gauge w 10 cap Ethereum,neutral
4623,BIP415 Enable wstETHcbETH Gyro Gauge w 10 cap Ethereum,neutral
4624,BIP416 Enable STARUSDC Gauge Arbitrum,neutral
4625,BIP417 Enable ELFIWETH Gauge Ethereum,neutral
4626,BIP418 Enable USDF  USDC Gauge Arbitrum,neutral
4627,BIP419 Kill Duplicate BRZjBRL Gauge Polygon,neutral
4628,BIP420 Refund Voting Incentives for Pools Shut Down Due to Bug Report,neutral
4629,BIP421 Enable DOLAUSDC StablePool Gauge Optimism,neutral
4630,BIP422 Wire up Weighted Pool Permissions on Avalanche,neutral
4631,BIP423 Enable new wstETH gauges Gnosis Chain,neutral
4632,BIP424 Add Initial Avalanche  Base Gauges,neutral
4633,BIP425 Enable 80T20TBTC Gauge Ethereum,neutral
4634,BIP426 Enable ALTRWETH Gauge Ethereum with 2 emission cap,neutral
4635,BIP427 Enable USDCUSDTDAIUSDCe stable pool gauge optimism,neutral
4636,BIP428 Create a uniETH  wstETH  rETH Composable Stable Pool Ethereum,neutral
4637,BIP429 Adjust Arbitrum Airdrop Coincentives ProgramBIP322 Distribution,neutral
4638,BIP430 Enable Layer Zero Cross Chain Boosts on Base,neutral
4639,BIP431 USD Linear Pool Refund,neutral
4640,BIP432 Warden Vote Market Refund for Boosted Pools,neutral
4641,BIP433 Maxi Funding Proposal Q42023,neutral
4642,BIP434 Enable wstETH4Pool Gauge Arbitrum,neutral
4643,BIP435 Change to Yes based Quorum of 1 Million Yes votes,neutral
4644,BIP436 Allocate BAL Liquidity to Base  Arbitrum axlBALBAL pools for routing over Squid,neutral
4645,BIP437 Enable RsDAI ECLP Gauge Ethereum,neutral
4646,BIP438 Enable Gauge Checkpointer v2,neutral
4647,BIP439 Enable DUSD4pool Stable Pool gauge on Optimism,neutral
4648,BIP440 Enable rETHankrETH Gauge with Autobribes Optimism,neutral
4649,BIP442 Permissions Preset Update Request 2,neutral
4650,BIP443 Restore Brand Trust in Balancer by Assisting DNS Hack Users,neutral
4651,BIP444 Enable 8020 Weighted Gauge for OVN Optimism Arbitrum and Base,neutral
4652,BIP441 Enable qETHWETH Gauge 2 Cap Ethereum,neutral
4653,BIP445 Decide on direction of restitution for affected LPs in Boosted Pool Incident,neutral
4654,BIP446 Enable 8020 Weighted Gauge for OVN 2 cap Optimism and Arbitrum,neutral
4655,BIP447 Replace gauges in Gnosis to maximise capital efficiency Gnosis,neutral
4656,BIP448 Delegate DAO Grant ARB to LM Multisig,neutral
4657,BIP449 Add Child Chain Gauge Factory to Pseudominter on AVAX,neutral
4658,BIP450 Fund Balancer Grants Q4 2023,neutral
4659,BIP451 Enable wstETHrETHsfrxETH gauge Optimism,neutral
4660,BIP452 Delegate BalancerDAO AAVEstkAAVE to karpatkey,neutral
4661,BIP453 Deposit 160k BAL into Aave v3,neutral
4662,BIP454 Claim Second SAFE Airdrop,neutral
4663,BIP455 Assisting DNS hack victims,neutral
4664,BIP456  Funding Hypernative as Balancer Security Advisor,neutral
4665,BIP457 Core Pool Incentive Program Automation,neutral
4666,BIP458 Enable 50GOLD25USDC25wstETH  25GOLD25BAL25AURA25wstETH ARBITRUM,neutral
4667,BIP459 Enable TetuBAL20WETH80BAL Gauge Polygon,neutral
4668,BIP460 Enable rETHWETH gauge zkEVM,neutral
4669,BIP461 Enable swETHwstETH gauge Ethereum,neutral
4670,BIP462 Enable axlETHWETH Gauge Base,neutral
4671,BIP463 Enable D2DrETH 8020 Gauge Arbitrum,neutral
4672,BIP464 Remove BAL from Deprecated Ribbon Vault,neutral
4673,BIP465 Enable wstETHankrETH gauge with AutoBribes Polygon zkEVM,neutral
4674,BIP466 Enable mevETHWETH gauge Ethereum,neutral
4675,BIP467 Enable tBTCWETH  tBTCUSDbC Base,neutral
4676,BIP468 Enable wUSKpaUSDUSDC Gauge with a 2 cap Ethereum,neutral
4677,BIP469 Enable BEETSrETH gauge w 2 emission cap Optimism,neutral
4678,BIP470 Enable ROOTWETH Gauge Ethereum,neutral
4679,BIP471 Update LayerZero Configs for Avalanche,neutral
4680,BIP472 Enable RDNTWETH 8020 Gauge Ethereum,neutral
4681,BIP473 Permissions Preset Update Request 2 Revised version of BIP442,neutral
4682,BIP474 Activate BAL Emissions for Mainnet GBPTUSDC FX Pool with 2 emission cap,neutral
4683,BIP475 Kill ROOTWETH Gauge Ethereum,neutral
4684,BIP476 Enable sDAIDUSD Gauge Ethereum,neutral
4685,BIP477 Enable PSPOP 8020 Gauge with 2 emission cap Optimism,neutral
4686,BIP478 Enable 80mevETH20FOLD Gauge Ethereum,neutral
4687,BIP479 Enable psdnOCEANOCEAN 8020 Gauge Ethereum with a 2 emission cap,neutral
4688,BIP480 Appointment of director to the Balancer Foundation,neutral
4689,BIP481 Claim and Lock Balancer DAO Aura allocation into vlAura,neutral
4690,BIP482 Enable Savvy Tricrypto svUSDsvETHsvBTC Pool Gauge Arbitrum with 2 emission cap,neutral
4691,BIP483 Enable crvUSDsDAI gauge with 2 emission cap on Gnosis Chain,neutral
4692,BIP484 Enable 50WETH50TAG Gauge Base with a 2 emission cap,neutral
4693,BIP485 Kill R Gauges,neutral
4694,BIP486 Update zkEVM Composable v5 permissions,neutral
4695,BIP487 Balancer  Across Add more BAL to LP,neutral
4696,BIP488 Authorize Mimic Smart Vaults on Mainnet Avalanche and Base,neutral
4697,BIP489 Kill Xave FXPool Gauges,neutral
4698,BIP490 Enable 80OETH20WETH Gauge Ethereum with a 2 emission cap,neutral
4699,BIP491 Enable 3 GYDstablecoin Gauges Ethereum,neutral
4700,BIP492 Enable weETHWETH Gauge Ethereum,neutral
4701,BIP493 Enable AnkrankrETh Gauge Arbitrum,neutral
4702,BIP494 Enable FRAXsfrxETH gauge Optimism,neutral
4703,BIP495 Enable frxETHsfrxETH metastable pool gauge Optimism,neutral
4704,BIP496 Enable osETHETH Gauge Ethereum with 10 emission cap,neutral
4705,BIP497 Enable plsRDNTV28020RDNTWETH Gauge with a 2 weight cap,neutral
4706,BIP498 Assisting DNS hack victims  final batch,neutral
4707,BIP499 Reenable gauges for migrated FXPools,neutral
4708,BIP500 Root gauges bridge settings,neutral
4709,BIP501 ReEnable the THXUSDC Gauge with 2 cap Polygon,neutral
4710,BIP502 Enable DFXETH Gauge with 2 emissions cap and deprecate old gauge Arbitrum,neutral
4711,BIP503 Enable wFRKPARjEUR Gauge with a 2 cap Polygon,neutral
4712,BIP504 Enable VCXWETH Gauge 2 Cap Ethereum,neutral
4713,BIP505 Enable 40DFX20USDC40TEL Gauge with 2 emissions cap,neutral
4714,BIP506 Enable 80MIMO20WETH Gauges with a 2 cap Ethereum  Polygon PoS,neutral
4715,BIP507 Enable weETHrETH Gauge w 10 Cap Ethereum,neutral
4716,BIP508 Utilize locked Aura to Support Ecosystem Growth,neutral
4717,BIP509 Wire Up Batch Relayer V6,neutral
4718,BIP510 Enable sDAI and sFRAX Gauge Ethereum  Arbitrum,neutral
4719,BIP511 Enable pxETHfrxETH Gauge Ethereum,neutral
4720,BIP512 Enable pxETHWETH Gauge Ethereum,neutral
4721,BIP513 Seed BAL Liquidity on Avalanche,neutral
4722,BIP514 Fund Balancer Maxis Q12024,neutral
4723,BIP515 Kill Unused Gauges Week 50,neutral
4724,BIP516 Exit from D2DBAL pool,neutral
4725,BIP517 Fund Balancer Grants for Q1 2024,neutral
4726,BIP518 Fund Beethoven X DAO  Technical for Jan  June,neutral
4727,BIP519 Funding Proposal for the Beethoven X DAO Marketing SP  Jan  Jun 24,neutral
4728,BIP520 Ecosystem ONsite Proposal Q2 2024,neutral
4729,BIP521 Cap individual voter weight on Snapshot,neutral
4730,BIP522 Arbitrum LGP and STIP Adjustments,neutral
4731,BIP523 Enable LUMINrETH Gauge with 2 emissions cap Arbitrum,neutral
4732,BIP524 Seed BAL Liquidity on Optimism,neutral
4733,BIP525 Business Development Funding Proposal Q12024 and Retroactive Q42023 Funding,neutral
4734,BIP526 Pay BAL to DAO Multisig signers H22023,neutral
4735,BIP527 Gauge KillUnkill for 2eur Pools,neutral
4736,BIP528 Enable 80PAL20WETH Gauge w 2 Cap Arbitrum,neutral
4737,BIP529 Enable sFRAXsfrxETH gauge Optimism,neutral
4738,BIP530 Enable sFRAXFRAX gauge Arbitrum,neutral
4739,BIP531 Enable stERNwstETH Gauge Optimism,neutral
4740,BIP532 Enable ePENDLEPENDLE Gauge w 2 Cap Ethereum,neutral
4741,BIP533 Initiate Cooldown to Withdraw from BALAURAARB Pool on Arbitrum,neutral
4742,BIP534 Reenable 50tBTC50WETH Gauge Base,neutral
4743,BIP535 Assisting DNS hack victims  final batch payment,neutral
4744,BIP536 Enable DOLAmkUSD Gauge Ethereum,neutral
4745,BIP537 Replace GGP Incentives On Avax,neutral
4746,BIP538 Enable ezETHWETH Gauge Ethereum,neutral
4747,BIP539 Enable GHOUSDC ECLP  GHOGYD ECLP Gauges,neutral
4748,BIP540 Enable Gauge for rsETHETHx on Ethereum Mainnet and WETHrsETH on Polygon zkEVM,neutral
4749,BIP541 Enable vETHwstETH gauge Ethereum,neutral
4750,BIP542 Enable svETHwstETH gauge Ethereum,neutral
4751,BIP543 Enable gauge for sFRAXFRAX on Arbitrum,neutral
4752,BIP544 Linear Pool Hack Restituion,neutral
4753,BIP545 Funding Hypernative Security Program for Balancer,neutral
4754,BIP546 Enable weETHezETHrswETH Gauge Ethereum,neutral
4755,BIP547 Migrate rETH Gauges Arbitrum,neutral
4756,BIP548 Enable Gauge for sDOLADOLA Ethereum,neutral
4757,BIP549 Enable Gauge for instETHwstETH Ethereum,bullish
4758,BIP550 Enable pxETHfrxETH Gauge Ethereum,neutral
4759,BIP551 Claim and Relock Balancer DAOs AURA  vlAURA,neutral
4760,BIP552 Authorize Mimic Smart Vaults V3 on Arbitrum Polygon and Gnosis,neutral
4761,BIP553 Enable 50KEP50rsETH Gauge w 2 Cap Ethereum,neutral
4762,BIP554 Enable weETHrETH Gauge w 10 cap Arbitrum,neutral
4763,BIP555 Enable Gauge for pyUSDsDOLA Ethereum,neutral
4764,BIP556 Fund Maxi Gas Station For DAO Operations,neutral
4765,BIP557 Enable gauge for sFRAXFRAX on Optimism,neutral
4766,BIP558 Increase BD vlAURA Allocation,neutral
4767,BIP559 Enable ezETH  wstETH Arbitrum,bearish
4768,BIP560 Enable Single Recipient Gauge for GEMETH on Ethereum,neutral
4769,BIP561 Enable Gauge for genETHwstETH Ethereum,neutral
4770,BIP562 Enable gauge for rETHWETH on Polygon zkEVM,neutral
4771,BIP563 Enable SYNOwETH 8020 Gauge Arbitrum,neutral
4772,BIP564 Enable GHOpyUSD ECLP Gauge,neutral
4773,BIP565 Fund OpCo Product team  April  Sept,neutral
4774,BIP566 Year Three Funding Proposal for the Balancer Foundation,neutral
4775,BIP567 OpCo Admin  Ops supplementary budget for Q2 2024,neutral
4776,BIP568 Fund Balancer Maxis for Q2 2024,neutral
4777,BIP569 Business Development Service Provider Funding Proposal for Q2 2024 and Retroactive Q1 2024 Funding,neutral
4778,BIP570 Enable Avalanche Foundation Community Coins Gauge Avalanche,neutral
4779,BIP571 Deploy Balancer on Monad,neutral
4780,BIP572 Enable ETHx  wstETH Gauge Ethereum,neutral
4781,BIP573 Fund Balancer Grants for Q2 2024,neutral
4782,BIP574 Enable stataOptUSDTstataOptUSDCn gauge Optimism,neutral
4783,BIP575 Enable stataArbUSDTstataArbUSDCn gauge Arbitrum,neutral
4784,BIP576 Enable aUSDCUSDC and aUSDTUSDT gauges Arbitrum,neutral
4785,BIP577 Enable pufETHwstETH Ethereum,neutral
4786,BIP578 Engage Wonderland as a Service Provider,neutral
4787,BIP579 Enable Gauge for pxETHWETH Ethereum,neutral
4788,BIP580 Enable sfrxETH  cbETH pool Base,neutral
4789,BIP581 Enable Gauge for mstETHwstETH Ethereum,neutral
4790,BIP582 Enable shezUSDsDAI Gauge w 2 cap Ethereum,neutral
4791,BIP583 Enable Gauges for sUSDe  USDC and USDe  USDC Arbitrum,neutral
4792,BIP584 Enable PRFWETH 8020 Gauges with 2 emission cap Arbitrum,neutral
4793,BIP585 Enable ComposableStablePool V6  Long pause windows,neutral
4794,BIP586 Enable Gauge for sUSDeUSDC Ethereum,neutral
4795,BIP587 Update Snapshot Parameters with Core Contributor Author Set,neutral
4796,BIP588 Deploy Balancer on Linea,neutral
4797,BIP589 Enable Balancer Deployment into Mode,neutral
4798,BIP590 Jellyverse Friendly Fork Proposal,neutral
4799,BIP591 Generating USDC revenue for the treasury via BAL covered call lending on MYSO,neutral
4800,BIP592 Exit and Withdraw from BALAURAARB Pool Arbitrum,neutral
4801,BIP593 Enable gauge for WETHwstETH on Polygon zkEVM,neutral
4802,BIP594 Enable Gauges for jitoSOLSOL and jitoSOLwstETH on Arbitrum,neutral
4803,BIP595 Enable Gauge for sDAI  aUSDC pool on Optimism,neutral
4804,BIP596 Enable weETHWETH Gauge BASE,neutral
4805,BIP597 Claim Wormhole W tokens,neutral
4806,BIP598 Claim Extra Safe Airdrop,neutral
4807,BIP599 Enable Gauge for PAREURA pool with a 2 cap Ethereum,neutral
4808,BIP600 Enable Gauge for paUSDGYD Pool with a 2 cap Ethereum,neutral
4809,BIP601 Enable Gauge for paUSDstataPolUSDCn Pool with a 2 cap Polygon PoS,neutral
4810,BIP602 Enable Gauge for PAREURe Pool with a 2 cap Polygon PoS,neutral
4811,BIP603 Enable Gauge for PAREUROe Pool with a 2 cap Polygon PoS,neutral
4812,BIP604 Enable Gauge for sDAI  aUSDC pools on Base,neutral
4813,BIP605 Enable Gauge for inankrETHankrETH Ethereum,neutral
4814,BIP606 Enable wOETHWETH Gyro Gauge w2 cap Arbitrum,neutral
4815,BIP607 Update FTM Multisig to Claim vested BEETS,neutral
4816,BIP608 Deploy Balancer on Fraxtal,neutral
4817,BIP609 Enable Gauge for wrsETHWETH Optimism,neutral
4818,BIP610 Enable ETHx  wstETH Gauge Arbitrum,neutral
4819,BIP611 Delegate BalancerDAO ARB to karpatkey,neutral
4820,BIP612 Funding for Live Event Participation,neutral
4821,BIP613 Wire up permissions and initial configuration for Mode and Fraxtal chains,neutral
4822,BIP614 Enable ZRSETH gauge Ethereum,neutral
4823,BIP615 Enable gauge for USDCGYD  USDTGYD zkEVM,neutral
4824,BIP616 Enable gauge for sDAIaUSDC Rehype pool Gnosis,neutral
4825,BIP617 Request for BAL to reward UI beta testers,neutral
4826,BIP618 Enable D2DGYD 8020 Gauge Arbitrum,neutral
4827,BIP619 Enable Gauge for sUSDewstETH Ethereum,neutral
4828,BIP620 Enable gauge for wstETHWETH ECLP Gnosis,neutral
4829,BIP621 Lock SAFE balance,neutral
4830,BIP622 Enable Gauge for saETHwstETH pool on Mainnet,neutral
4831,BIP623 Enable gauge for weETH  wstETH ECLP Arbitrum,neutral
4832,BIP624 Enable rsETH  WETH Gauge Arbitrum,neutral
4833,BIP625 Enable gauge for WETHrETH on Gnosis,neutral
4834,BIP626 Enable Gauges for 4 Heroglyphs Genesis Tokens,neutral
4835,BIP627 Enable syrupUSDC  sDAI Gauge Ethereum,neutral
4836,BIP628 Balancer  Cow Protocol Strategic Partnership  Launching CoWAMM Pools,neutral
4837,BIP629 Balancer DAO Service Provider  Grantee Standards,neutral
4838,BIP630 Fund Balancer Maxis for Q3 2024,neutral
4839,BIP631 Fund Beethoven X DAO  Technical for July  December,neutral
4840,BIP632 Fund Beethoven X DAO  Marketing for July  December 2024,neutral
4841,BIP633 Fund Balancer Grants Q3 2024,neutral
4842,BIP634 Funding Balancer OpCo  Admin  Ops  Year 3,neutral
4843,BIP635 Business Development SP Proposal for Q3 2024,neutral
4844,BIP636 Enable Gauge for WARWETH on mainnet,neutral
4845,BIP637 Wire Up Fraxtal Gauges and Cross Chain Boost,neutral
4846,BIP638 Claim and Relock Balancer DAOs Additional AURAvlAURA,neutral
4847,BIP639 Enable Gauge for weETHwstETH on Optimism,neutral
4848,BIP640 Enable USDCeUSDTsDAI gauge Gnosis,neutral
4849,BIP641 Enable wstETHWETH ECLP gauge Arbitrum,neutral
4850,BIP642 Enable GYDaUSDC and GYDaUSDT Rehype gauges Arbitrum,neutral
4851,BIP643 Enable Gauges for BAObaoUSDLUSD 8020 and BAObaoETHETH 8020 w 2 cap Ethereum,neutral
4852,BIP644 Enable Gauge for amphrETHrstETHRe7LRTsteakLRTwstETH Ethereum,neutral
4853,BIP645 Enable Gauge for inETHwstETH Arbitrum,neutral
4854,BIP646 Enable Gauge for instETHwstETH Arbitrum,neutral
4855,BIP647 Supporting the DUCATA Initiative,neutral
4856,BIP648 Balancer DAO Financial Reporting by karpatkey,neutral
