,text,category,label
610," The text discusses a shift in the global oil market as Russia moves towards selling oil in non-dollar denominations, prompting other producers like Saudi Arabia and Venezuela, and buyers such as India and China to follow suit. This change is expected to offer significant discounts on current oil prices. The potential use of cryptocurrency for oil and gas exchanges worldwide is suggested, with the long-term benefits including increased value and investment opportunities in crypto, as well as attracting large investors and opening new avenues for projects like Pancakeswap. The author urges readers to take this development seriously.",,bullish
611," This text discusses a proposal to enable Lido to distribute LDO rewards across Aave v3 Ethereum, Arbitrum, and Optimism Liquidity Pools. The Emission_Admin role for LDO on each network will be assigned to a wallet controlled by the Lido DAO. The goal is to allow the Lido DAO to control the distribution of LDO rewards across these liquidity pools. The proposal involves assigning the Emission_Admin role for LDO to specific addresses on each network, as detailed in the table provided. The Lido Liquidity Mining Committee (LMC) will determine the emission rate and duration of LDO rewards.",,bullish
612," The text discusses DeFi lending protocols that use token rewards to attract users but this can negatively impact token prices due to high emission rates. It suggests reducing emissions could positively affect the token price and provide growth opportunities, especially in unfavorable market conditions. A proposed solution is a reduction of XVS emissions by 50% on supply and borrow markets and removal of XVS emissions for SXP. The link provided offers further details on this proposal.",,bearish
614," This ARFC proposes a focus on USDT and USDC as primary stablecoin collaterals, setting LTV to zero for less-trafficked stablecoins and long-tail assets, and adjusting Reserve Factors accordingly. The aim is to minimize risk, optimize revenue generation, and align with market demand trends. The proposal suggests phasing out certain stablecoins that attract minimal traction or generate little revenue. Community feedback and consensus are sought before further action.",,bullish
615," The 1inch DAO generates revenue primarily in USDC through the Swap Surplus collector. The majority of this surplus is converted to USDC and deposited into the DAO's treasury. The 1INCH token, launched on December 23, 2020, has a high trading volume and a large number of users.

The 1INCH token is an ERC-20 token with governance influence held by around 5,391 wallets (staked INCH token, st1INCH). The 1inch Foundation, which holds the majority of the 1INCH tokens, has transferred out most of its tokens and currently holds approximately $15M.

There have been several audits available on Github for the 1inch smart contract. On April 6th, 2022, the 1inch Foundation burned the mint function of 1INCH.

For listing 1INCH as collateral on Aave v2, Gauntlet's risk parameters include:
- Collateral: Yes
- Borrowing: Yes
- LTV: 40%
- Liquidation Threshold: 50%
- Liquidation Penalty: 8.5%
- Reserve Factor: 20%
- UOptimal: 45%
- R_0: 0%
- R_s1: 7%
- R_s2: 300

For further context on the associated risks for listing 1INCH, please refer to the discussion on the governance forum.",,bearish
616," The text expresses a sentiment of dissatisfaction and a desire for change in the PanCakeSwap system. The author believes that the current supply management strategy is not effective due to the increasing total supply of CAKE tokens, which negatively impacts its value. They suggest adopting a burning mechanism similar to Bitcoin (BTC), Ethereum (ETH), and Binance Coin (BNB) where tokens are burned from the total supply, rather than sending them to dead addresses. Additionally, they propose giving more community voting rights and for the platform to be more responsive to community proposals. The author holds a positive view of PanCakeSwap as a project but feels it should aim to improve its current state to compete with other top-tier cryptocurrencies like BNB.",,bearish
617,"  The text expresses enthusiasm for having easily accessible, brief tutorials for using various tools within PancakeSwap. This is suggested to facilitate user experience by providing clear instructions on features like the lottery, leverage, and limit trading.",,bullish
618," The text presents a proposal for launching an outdoor digital billboard network that aims to benefit the ApeCoin ecosystem. The initiative is self-funded and seeks support from the Ape community to accelerate its success. If approved, 20% of revenue will be sent to the ApeCoin DAO treasury until the cost of the project is returned, with opportunities for rewards and free display space for $APE holders. The budget is approximately 75,000 $APE, allocated across various expenses such as digital display truck, website development, marketing, staffing, transportation, and miscellaneous costs. The proposal can be found at the link provided. The sentiment suggests a proactive approach to drive value for the Ape community while expanding the use cases of $APE.",,bearish
619,"12-week liquidity mining program adjustments:
-- Maintain rewards for Badger Native Setts and Sushi Setts.
-- Boost Convex Setts rewards, gradually decreasing from 3x to 1x.
-- Reduce rewards for byWBTC Sett.
-- Introduce rewards for BadgerDAO Convex Helper Vaults (CVX and cvxCRV).
-- Gradual reduction in DIGG emission schedule.",,bearish
620," The text proposes adding a new pool (cyDAI/cyUSDC/cyUSDT) similar to Yearn x Cream Iron Bank, without requiring additional work from the Curve team. The motivation is to provide deeper liquidity, better trades, and greater arbitrage opportunities for cy*tokens, which are currently idle DAI, USDC, USDT (and sUSD). The PR is available for review, using a template adaptable for various platforms like Compound, Cream, Yearn, etc.",,bearish
621," The text presents a strategy for expanding the Venus Protocol on Ethereum through various initiatives, such as rewards distributions, partnership incentives, and grant programs. These efforts aim to increase adoption by providing liquidity providers and community members with incentives. The ultimate goal is to establish Venus as a significant player in decentralized finance, fostering collaboration with key industry partners and driving innovation within the ecosystem.",,bearish
622," The text indicates excitement about the upcoming launch of smart contracts on Cardano (ADA), with a proposal to create an ADA staking pool on Pancakeswap, potentially attracting new investors.",,bearish
624," The text proposes introducing govFactor, an on-chain voting incentive for Balancer Liquidity Providers to encourage active participation in governance. If passed, it will be implemented as a 3-month trial with voter participation acting as the key success metric. The motivation behind this is to align LPs' interests with the protocol by giving them an incentive to vote, improving overall governance participation. The govFactor multiplies BAL rewards for those who voted on the last proposal and normalizes all amounts so that the total remains the same. It operates as an ""on/off"" switch, affecting liquidity mining allocations. If all LPs vote, rewards remain the same. Some potential drawbacks are discussed, including non-engaged voting, opsec concerns, varying cadence of governance proposals, and the current idle state of Balancer Governance.",,bullish
625," The text advocates for shielded voting in elections and AIPs (Ape Improvement Proposals), stating it enhances privacy, reduces potential corruption, and is a fundamental right. The cost is zero, with the proposal available at the given link. The implementation may be adjusted to ensure security, usability, and protection of APE holders. Any significant deviations from the original proposal will be disclosed to the community.",,bullish
626," The text expresses concern and a request for help due to financial difficulties. Jack's little brother Mike was hit by a car and needs surgery, which costs between 10-20k. Additionally, the sender mentions personal issues such as a locked cake and an unsuccessful lottery attempt. They apologize for their English and express hope that the reader might have extra money to help them out, even if it's just a small amount.",,bearish
627," The text describes a proposal to fund a marketing initiative for Ape Coin, involving the NASCAR racing community. The plan includes designing a race car with a digital ApeCoin vinyl wrap, created by members of the ApeCoin community. The winner and companion will receive travel benefits, access to the race, and a chance to meet the team and the ApeCoin race car. All voters are eligible for a random drawing to join the event at Daytona International Speedway. The total cost is $165,000 USD, covering various expenses such as transportation, marketing, giveaways, and operational costs. The goal is to increase awareness and adoption of ApeCoin. The implementation is administered by the Ape Foundation, with potential alterations for security, usability, or other reasons that protect APE holders.",,bearish
628," Text suggests that the feature allowing users to automatically convert tokens for liquidity addition is beneficial, as it enhances user experience, and is a common functionality in leading protocols, with PancakeSwap being encouraged to implement this feature to stay competitive.",,bearish
629," The text discusses a proposal for the Balancer DAO to swap USDC for BAL from its treasury, in order to pay contributor salaries (Balaries) in June. This is due to insufficient BAL in the ops multisig to cover the expected costs, as a result of the recent market downturn affecting the value of BAL. The swap would help preserve USDC for the DAO and ensure that contributors receive their discounted veBAL compensation. However, there are risks involved such as potential fluctuations in the price of BAL and an uncertain number of contributors receiving their Balary.",,bullish
630," The text suggests a proposal to increase the value of a protocol (presumably CAKE) by rewarding holders and liquidity providers with a progressive percentage. This is intended to generate demand, encourage market makers to hold the coin for profit in liquidity pool swaps, and ultimately add value to the token. The author invites discussion on this idea.",,bullish
631," Users can create a free NFT profile on PancakeSwap within 24 hours, provided they've staked Cake tokens for 24 months, as per the recently announced 24-month locking period by the PancakeSwap team. (19 words)",,bullish
632," The proposal aims to refine stablecoin interest rates across various Aave deployments, focusing on increasing Slope1 from 5% to 6%. This adjustment is intended to achieve a more predictable and stable borrowing rate with an equilibrium utilization under the UOptimal point.

The table below outlines the current and proposed Slope1 values for each market and asset:

| Market | Asset | Current Slope1 | Rec Slope1 |
| --- | --- | --- | --- |
| Ethereum V2 | USDC | 5% | 6% |
| Ethereum V2 | USDT | 5% | 6% |
| Ethereum V2 | FRAX | 5% | 6% |
| Ethereum V2 | sUSD | 5% | 6% |
| Ethereum V2 | GUSD | 5% | 6% |
| Ethereum V2 | LUSD | 5% | 6% |
| Ethereum V2 | USDP | 5% | 6% |
| Ethereum V3 | USDC | 5% | 6% |
| Ethereum V3 | USDT | 5% | 6% |
| Ethereum V3 | FRAX | 5% | 6% |
| Ethereum V3 | LUSD | 5% | 6% |
| Avalanche V2 | USDC | 5% | 6% |
| Avalanche V2 | USDT | 5% | 6% |
| Avalanche V2 | DAI | 5% | 6% |
| Avalanche V3 | USDC | 5% | 6% |
| Avalanche V3 | USDT | 5% | 6% |
| Avalanche V3 | DAI | 5% | 6% |
| Avalanche V3 | MAI | 5% | 6% |
| Avalanche V3 | FRAX | 5% | 6% |
| Polygon V2 | USDC | 5% | 6% |
| Polygon V2 | USDT | 5% | 6% |
| Polygon V2 | DAI | 5% | 6% |
| Polygon V3 | USDC | 5% | 6% |
| Polygon V3 | USDT | 5% | 6% |
| Polygon V3 | DAI | 5% | 6% |
| Polygon V3 | MAI | 5% | 6% |
| Optimism V3 | USDC | 5% | 6% |
| Optimism V3 | USDT | 5% | 6% |
| Optimism V3 | DAI | 5% | 6% |
| Optimism V3 | sUSD | 5% | 6% |
| Optimism V3 | LUSD | 5% | 6% |
| Optimism V3 | MAI | 5% | 6% |
| Arbitrum V3 | USDC | 5% | 6% |
| Arbitrum V3 | USDC.e | 5% | 6% |
| Arbitrum V3 | USDT | 5% | 6% |
| Arbitrum V3 | DAI | 5% | 6% |
| Arbitrum V3 | LUSD | 5% | 6% |
| Arbitrum V3 | FRAX | 5% | 6% |
| Arbitrum V3 | MAI | 5% | 6% |
| Base V3 | USDC | 5% | 6% |
| Metis V3 | USDC | 5% | 6% |
| Metis V3 | USDT | 5% | 6% |

The next steps involve seeking community feedback, submitting the ARFC for a snapshot vote for final approval, and if consensus is reached, submitting an Aave Improvement Proposal (AIP) to implement the proposed updates.

It's important to note that Chaos Labs has not been compensated by any third party for publishing this ARFC, and copyright and related rights are waived via CC0.",,bullish
633," The text encourages participation in long-term CAKE staking, emphasizing higher potential earnings and the possible impact on reducing the circulating supply of CAKE. It also mentions that earlier redemption will be available with fees, which will burn more CAKE. Users are given three voting options for the future direction of the syrup pool: maintaining the current setup, implementing long-term staking with variable APY, or long-term staking with fixed APY, both offering daily and monthly rewards. The text ends with a call to action to vote for long-term staking. Overall, the sentiment is promotional and informative, encouraging users to engage in the voting process and participate in long-term CAKE staking.",,bullish
634," The text introduces a proposal for integrating Venus's lending and borrowing services with BounceBit's platform, aiming to enhance functionality, liquidity, and yield generation for both parties. This collaboration will provide users with enhanced utility, premium yield generation opportunities, comprehensive asset management, security, and compliance. The integration is expected to boost the TVL of BBTC and BBUSD on BounceBit, expand lending, borrowing, and arbitrage opportunities, and strengthen cooperation between the two entities in the DeFi ecosystem. BounceBit's unique CeDeFi infrastructure combines centralized finance (CeFi) and decentralized finance (DeFi), offering Bitcoin holders various yield generation strategies while ensuring security and regulatory compliance.",,bullish
635," The text discusses a renewed debate on two options: ""Buy and Burn"" and ""Distribution to veCRV holders."" Due to community demand, a signaling vote has been proposed to decide between these two options. It's important to note that this vote does not affect the implementation of the admin fee or its current vote. The text also mentions recent manipulation in discourse polls and states that such polls will no longer be considered moving forward. Discussion and more information can be found at a specified link.",,bullish
636," The text outlines the process and requirements for Temperature Check Votes on the 0x DAO forum, which are non-binding but help gauge community sentiment on serious issues affecting the 0x protocol, treasury, ZRX portal UI, and ZRX token. Any ZRX holder or delegate with at least 10k ZRX can initiate a vote, which must reach a quorum of 1M ZRX within 5 days and be linked to an existing discussion on gov.0x.org. Proposals not meeting these criteria may be ignored or deleted. Users are asked if they support the proposed policies.",,bullish
640," The text presents a proposal by DFX Finance to add gauges for two pools, DFX/ETH and DFX/TEL/USDC, on the Balancer ecosystem. The aim is to incentivize liquidity migration, increase trading volumes, and deepen DFX liquidity within the Hiddenhand Finance ecosystem. Key aspects of DFX Finance include its decentralized foreign exchange protocol, use of AMM for efficient stablecoin swaps, and governance by DFX tokens. The proposal also mentions audits, treasury functions, and market history of DFX.",,bearish
642," The text discusses a proposal to enable Balancer Protocol and DAOs to receive BAL emissions on the Fraxtal network. This is in response to Frax Finance's commitment to deploy their protocol-owned liquidity into several Balancer pools, particularly those involving FRAX, Ethena, and sDAI. The proposed gauges will help kickstart liquidity routing and make Balancer a preferred destination for Fraxtal ecosystem participants. The proposal involves the interaction of the Balancer Maxi LM Multisig with the GaugeAdderv4 to add the specified Fraxtal gauges.",,bearish
644," Blockchain-based MMO strategy game, featuring a governance token ($LOKA) for community participation within its metaverse.",,bullish
645, Express preference for a preferred or frequently used feature.,,bullish
646," The text presents a proposal to integrate the veCAKE Gauges System on zkSync, a layer-2 scaling solution. The system allows veCAKE holders to influence CAKE emissions distribution within pools and delegate voting rights to external protocols for rewards. The inclusion of zkSync increases the total CAKE emissions and ensures a smooth transition for liquidity providers from farms managed by the Kitchen to those managed by veCAKE voting, without significantly affecting APRs. The proposal aims to retain a 40% voting share of total veCAKE votes for core pairs on zkSync and distribute these votes based on certain principles. If approved, the system will be launched on zkSync after the vote concludes.",,bullish
648," The text describes Ren Protocol, a blockchain interoperability project that tokenizes cryptocurrencies via RenVM. The associated token is REN, and more information can be found on their website, social media channels, and documentation. The sentiment of the text is informative and promotional about the Ren project.",,bullish
650," The text discusses a proposal by Voltz to use aspects of Uniswap v3 code under a Business Source License. The proposal was well-received by the Uniswap community, with over 99% voting in favor during a Temperature Check vote. Now, they are initiating a Consensus Check vote, requiring 50k UNI Yes votes to pass. Voltz is a new DeFi primitive aiming to bring interest rate swaps to DeFi, which could potentially benefit the growth of DeFi and indirectly Uniswap as well. The sentiment appears optimistic and collaborative.",,bullish
651," The text announces the addition of pSTAKE ($PSTAKE) to PancakeSwap's Syrup Pool. Developed by Persistence, pSTAKE is a multi-chain liquid staking protocol that allows users to earn DeFi yields on top of staking rewards. CAKE holders can stake their tokens to earn PSTAKE tokens with a total distribution of 950,000 PSTAKE over 60 days starting from approximately 1300 UTC on 25 Apr 2023. The text also mentions the launch of stkBNB-BNB and PSTAKE-CAKE farms on BNB Chain with different reward multipliers. PSTAKE is the governance token of pSTAKE Finance, and stkBNB is its representative token for BNB Chain. Users are warned to beware of scams and verify the official token addresses before buying tokens.",,bearish
652,"1 Million BADGER tokens may be minted for the continuation of the restitution program if approved. Otherwise, a vote (BIP 103(b)) will decide on continuing restitution without new token minting.",,bullish
653," Text suggests creating a stablecoin (CUSD) with a backing mechanism using Cake, through burning and minting. The sentiment appears to be informative and potentially innovative.",,bullish
655,"  The text expresses satisfaction with the performance of staked CAKE in the Auto CAKE pool, noting an increase in total staked and a slight decrease in APR over two months. The author suggests that visualizing data could attract more attention to PCS and potentially boost CAKE's value. Overall, the sentiment is positive and optimistic about the future of CAKE.",,bearish
656," Text suggests an idea for an Advent Calendar offering prizes, potentially including CAKE tokens, lottery tickets, Christmas-themed NFTs.",,bearish
657, Express preference for a preferred or frequently used feature.,,bullish
660," The text presents a proposal aimed at enhancing participation in the ApeCoin DAO through data analysis and segmentation. It seeks funding of $15,000 for two milestones to identify barriers, optimize governance processes, and foster an engaged community among $APE token holders. The proposal is administered by the Ape Foundation, with potential alterations made to ensure security, usability, and protection of APE holders.",,bullish
661," The text proposes a community-driven initiative to introduce a small transaction fee on a decentralized exchange (DEX) using the CAKE token. This fee, ranging from 0.1% to 1%, would make the CAKE token more deflationary over time and potentially increase its value within the ecosystem. The proposal is still open to change but could lead to a bullish trend for the DEX if implemented.",,bullish
662," This text discusses a proposal to onboard wGHO, an ERC-20 token wrapper of GHO, as a collateral-only asset in the Aave V3 Ethereum pool. The integration aims to facilitate using wGHO as collateral for borrowing stablecoins, enabling arbitrage and leveraged positions for under-peg GHO situations. This move is seen as an opportunity to enhance the Aave ecosystem by allowing wGHO to be used as collateral for borrowing stablecoins such as USDC, USDT, DAI, and LUSD. The proposal includes specific parameters for the integration of wGHO into the Aave V3 Ethereum pool. The author acknowledges their large GHO debt & holdings and invites community feedback before escalating the proposal to subsequent stages.",,bullish
663," The text discusses a new yield retention model for ibBTC, where partner token harvests are used to support yield and a portion of the yield is distributed back to eligible vault depositors. This results in an increase in gross base yield for all depositors. Performance fees are collected entirely in vault tokens, with the autocompounded yield for depositors being variable. Depositors have the potential to earn more than what is collected for performance fees, potentially making them fee-negative.",,bullish
665," The text discusses a proposal by Voltz to use aspects of Uniswap v3 code under a Business Source License. The proposal was well-received by the Uniswap community, with over 99% voting in favor during a Temperature Check vote. Now, they are initiating a Consensus Check vote, requiring 50k UNI Yes votes to pass. Voltz is a new DeFi primitive aiming to bring interest rate swaps to DeFi, which could potentially benefit the growth of DeFi and indirectly Uniswap as well. The sentiment appears optimistic and collaborative.",,bullish
666," The text expresses frustration about the lack of impact of high trading volume on PancakeSwap's token price, and suggests a proposal to reduce token inflation by using $Cake for swaps.",,bearish
667," The text expresses a request for donations towards a car down payment due to unexpected vehicle breakdown. The individual, a single father of two children, is currently out of work and in need of transportation for his job. He has received $30 so far and is hoping to reach $5,000 through donations. He has provided a cryptocurrency wallet number for donations on PancakeSwap. The tone is hopeful and appreciative, with an understanding that not everyone may be able to help.",,bearish
673," The text expresses dissatisfaction with the frequent updates (V1 to V2 to V3, etc.) in DeFi LP mining and swap projects, suggesting they are driven by validators or miners seeking more transactions for financial gain. The author proposes a solution: developing a method that allows seamless migration of assets with minimal or no on-chain transactions, or reimbursing users for the costs and time involved in these updates. This, they believe, would distinguish PCS from other DeFi protocols and swaps.",,bullish
675," The text suggests an opportunity to buy cryptocurrency at a discounted price from major developers, potentially earning significant returns with a small initial investment (100 USDT). The provided wallet address is for Ethereum and Binance Smart Chain.",,bearish
676," Text suggests excitement among BNB and CAKE enthusiasts, requesting action to create a pool (likely a yield farming or liquidity pool).",,bearish
677," The text suggests a proposal to allocate funds for defending the UNI protocol and DeFi against legal and regulatory threats, indicating concern about potential risks and a proactive approach to mitigation.",,bearish
678," 1. The text suggests a belief that PancakeSwap's landing page should adopt an exchange-like structure to showcase new coins, increase transactions, and create a Binance-similar environment.
2. It proposes a promoted section for companies who burn CAKE to have their coins listed, with a clear disclaimer.
3. The text also suggests tiered information availability based on the amount of CAKE held by users.
4. However, it is noted that not all ideas may be implemented.",,bearish
679," The text expresses a negative sentiment regarding the reduction in yield for the BSCPAD-BNB LP from approximately 190% APY to 30%. The author suggests that the multiplier should be increased back to its original value or at least to 0.5, as it is beneficial for users accumulating BSCPAD between launchpad levels. The text also highlights the utility of BSCPAD as a governance token for the BSCPAD launchpad and encourages community engagement.",,bullish
680," The text announces the addition of Telos to PancakeSwap's Syrup Pool, allowing CAKE holders to earn TLOS tokens by staking CAKE tokens for 60 days. The pool has a total reward of 625,000 TLOS tokens, with a token rewards per block of 0.3616 TLOS. There is a maximum stake limit of 100 CAKE tokens for the first 48 hours to give more users an opportunity to farm rewards at a high APY. The text also provides information about Telos, a fast and scalable blockchain platform focused on real-world use and adoption, with various applications already in use. To learn more about Telos, users are advised to visit their official communication channels. Users can stake CAKE tokens to earn TLOS rewards by visiting the specified webpage and following the provided instructions. A warning is given to beware of potential scams, as only the specified token contract address on Binance Smart Chain should be used for TLOS transactions.",,bearish
681,"1. MAI is a decentralized finance (DeFi) asset used by Celsius for borrowing against their Assets Under Management (AUM), and has also been used by Polygon to award bounties. It offers low-cost leverage to strategies on Stake DAO, Yearn, Beefy, Aave, etc.
2. Emission schedule: Users can mint MAI by locking up their assets and borrowing against that value at 0% interest. Temporary debt ceilings serve as a supply mitigation.
3. Token & Protocol permissions (minting) and upgradability: All funds stored as collateral are fully controlled by users. There is a 3/5 multisig, comprised by the QiDao team. The multisig executes the results of Snapshot votes: liquidation ratios for new collaterals, partnerships, and debt ceilings.
4. Market data: Market Cap ~$250M, 24h Volume >$40M, Volatility: Low, Exchanges: Curve, Balancer, QuickSwap, SpookySwap, SpiritSwap, Saber, Beethoven, Solidly, TombSwap, Solarbeam, Trader Joe, Crodex, ZoomSwap, PaintSwap, Elk Finance, and Rose, Launched 5/4/21
5. Social channels data: Project: https://www.mai.finance/, Defillama: https://defillama.com/protocol/qidao, Whitepaper: https://docs.mai.finance/, Document portal: https://docs.mai.finance/, Source code for the system(s) that interact with the proposed asset: https://github.com/0xlaozi, Twitter: 17k followers: https://twitter.com/QiDaoProtocol, Telegram: 2,130 members: @QiDaoProtocol, Discord: 8,987 members: https://discord.com/qidaoprotocol
6. Contracts date of deployments, number of transactions, number of holders for tokens: MAI token - Date of deployment: May 4, 2021, Number of transactions: +3M, Number of crosschain token holders: 16k+
7. Security Considerations: MAI has undergone 2 thorough audits and constant internal reviews are performed to ensure its economic and technical safety. The protocol currently has around $350M TVL. First audit: https://uploads-ssl.webflow.com/606120c25fb119221b762612/60bd3b9a1366549deb6a1cf7_Mai_Finance_Audit_Bramah.pdf, Second audit: https://cloakwire.com/qi-dao-security-audit/
8. Contract addresses and Chainlink Oracle: Contract addresses: https://docs.mai.finance/functions/smart-contract-addresses, Chainlink Oracle: 0xd8d483d813547CfB624b8Dc33a00F2fcbCd2D428 (Polygon), 0x5D1F504211c17365CA66353442a74D4435A8b778 (Avalanche), 0x827863222c9C603960dE6FF2c0dD58D457Dcc363 (Fantom)
9. Voting options: YES, add MAI on Aave v3, NO, do not add MAI on Aave v3",,bullish
682," Token holders may receive an airdrop, subject to conditions including a minimum token amount of $200 at the snapshot date and allocation proportional to balance. The supported networks are Ethereum, Binance Smart Chain, Polygon, and Optimism.",,bearish
685," Reducing maximum supply makes cake more attractive, but if APR decreases, they must compensate by reducing maximum emissions. (Neutral)",,bearish
686," The text proposes a plan titled ""Exploring New Frontiers: Bring ApeCoin into the Mobile Gaming World,"" also known as AIP-xxx. This integration aims to introduce ApeCoin utilities and values to thousands of new users through the Meta Merge game, a mobile pet collection and evolution game. The integration will make $Ape an in-game asset, enhancing user experiences with real-world utility. No funds are required from the ApeCoin DAO for this project, as Meta Merge will cover costs. The proposal is administered by the Ape Foundation, with any material deviations disclosed to the APE holder community. Overall, the sentiment appears optimistic and forward-looking.",,bullish
688," The text proposes to whitelist Index Coop's Investment Account on Balancer's VotingEscrow. This will enable the Index Coop community to participate in Balancer DAO governance by vote-locking BAL and earning rewards. Index Coop has previously invested in Balancer and aims to continue building financial products on Balancer v2, with a recent deployment of a delta neutral Flexible Leverage Index pool on Polygon network. The proposal intends to maximize the veBAL holding potential for future product launches and increase participation in Balancer's governance process.",,bullish
689," The text presents a proposal to whitelist the gauge for a new TetuBAL/20WETH-80BAL pool on Balancer. Tetu is an asset management protocol that offers automated yield farming strategies for users, aiming to provide deep liquidity and incentivize BAL locking within the Balancer ecosystem. The proposal includes references to the project's website, documentation, GitHub page, Discord community, and other resources. It also outlines the governance structure, security practices, centralization vectors, and market history of the pool, including links to audit reports and timelock mechanisms. The gauge for this pool can be found on Etherscan.",,bearish
694," Earn ZETA tokens by completing tasks, listed on Binance, Bybit, OKX, Mexc, and others starting from 30th May 2023.",,bearish
695," The text suggests maintaining a Cake auto pool Annual Percentage Yield (APY) above 100%, with a minimum stake duration of one year, as per the terms and conditions.",,bearish
699," The text proposes a reduction in Borrow Caps for long-tailed assets on Aave V3 Ethereum, aiming to minimize potential risks associated with these assets while enhancing the protocol's resilience and stability. The proposal is part of an ongoing strategy to manage debt exposure on Aave. If approved, it will be implemented through a series of steps, including community feedback, snapshot vote, and Aave Improvement Proposal submission. Chaos Labs, who published the ARFC, has not been compensated by any third party for doing so.",,bearish
700," The text suggests a backup proposal for DeFi Education Fund (DEF) temporary check, offering more community options. If the original temp check passes, it takes precedence; if it fails, this parallel can be used for on-chain implementation, provided ""Do not fund the DEF"" is not the most voted option.",,bearish
701," The text announces the addition of MetisDAO ($METIS) to PancakeSwap's Syrup Pool, allowing CAKE holders to stake their tokens for METIS rewards over 30 days starting May 16th, 2022. MetisDAO is a Layer 2 scaling infrastructure for the Web3 economy in a multichain world. The guide provided explains how to stake CAKE to earn METIS rewards. Users are warned to verify token addresses before buying tokens to avoid potential scams. Overall, the text conveys excitement and opportunity associated with the new partnership and farming rewards.",,bullish
702," The text proposes a vote for the launch of Badger Bridge under The Badger Cetedel Program, aiming to bring $500B of Bitcoin to DeFi. It also suggests incentivizing native Bitcoin minting to wBTC or renBTC via Badger Bridge by offering rewards. This program, lasting 3 months with a potential extension, would allocate up to 25,000 $BADGER and 100 $DIGG tokens as rewards for users depositing their newly minted tokens into vaults.",,bearish
703," The text expresses dissatisfaction towards Chef Mochi and the team due to their perceived inadequacies, particularly regarding Hops, and suggests several proposals aimed at saving Cake. These include adjusting tokenomics, reducing supply, launching on zksync instead of Polygon, implementing a gaming platform for increased buy pressure and burn, and prioritizing user rewards. The author acknowledges that the team may not listen to these suggestions but emphasizes they represent the desires of users.",,bearish
704," Token holders can receive an airdrop, with conditions being a minimum token amount equivalent to $200 at the time of snapshot and distribution proportional to balance during snapshot time. The airdrop is available on supported networks: ETH, BNB, POLYGON, OPTIMISM (Valid until 10.08.2023).",,bearish
705," The text discusses a proposal to temporarily bypass the usual method of adding gauges due to ongoing migration to a new authorizer, and adds approved gauges directly from the DAO Multisig. This is necessary because the current process cannot accommodate this transition. A 14-day window for no new gauge additions will begin around Feb 13th. The proposal involves three transactions: one granting the DAO Multisig the ability to add gauges, and three more adding specific gauge addresses (EURS/USDC, SD/USDC, SD/WETH) to the controller using their corresponding type. After these actions, the ability for the DAO Multisig to add gauges will be revoked again.",,bullish
706," The text discusses a program for restituting assets lost due to an exploit, with success measured by the value returned to affected Badgers in USD and BTC compared to the non-recoverable assets on Dec 2nd, 2021. The DAO is considering which currency (BTC or USD) to use when calculating total value paid to victims. The preference order for this decision, aimed at maximizing the impact of a vote, is not explicitly stated in the text.",,bearish
709," The text discusses the addition of a hBTC/wBTC pool on Curve, aiming to increase BTC liquidity on Ethereum and facilitate easier swaps between the two assets. The pool is optimized for gas efficiency, ported to Vyper 0.2, and has a hardcap on admin fee set at 100%. This move is expected to attract more liquidity to Curve and benefit all tokenized Bitcoin forms on the platform.",,bullish
710," The text proposes creating an NFT that requires CAKE for minting, with the Cake tokens burned entirely. The new token generated from staking has a limited supply and can only be obtained through NFT staking. This new token could potentially increase investment value, and the NFT can be used as a character in the CAKE P2E or Metaverse platform, thereby reducing cake supply while benefiting Cake holders.",,bearish
711," The text expresses enthusiasm about creating a user-friendly commercial for Pancakeswap, aimed at attracting new users who might be intimidated by DeFi. The plan includes investing €100,000 in developing the commercial with top industry agencies and directors, and running €50,000 worth of ads on Twitter and YouTube targeting Gen2 and Gen3 crypto enthusiasts. This is considered a modest budget for testing purposes, with the goal of using data from this campaign to inform future marketing strategies for Pancakeswap.",,bullish
712," Urgent call for immediate emission reduction, with an emphasis on attracting new investors through an APT pool launch.",,bearish
714," The text discusses Yearn Finance, a yield aggregator for DeFi, allowing users to earn from their deposited assets while saving gas. It provides links to the website, Discord, Twitter, documentation, and GitHub. The token information includes its address, decimals, and a link to Coingecko for price details.",,bullish
715," The text suggests a proposal to change the burning address to the origin address for more efficient burning of assets, reducing confusion among users, and allowing platform users to initiate the burning process themselves.",,bearish
717," The user expresses dissatisfaction with a platform due to the requirement of manual daily login for reward claiming, finding it inconvenient given their travel and work schedule. They are seeking alternative low-risk, high-reward platforms.",,bullish
718," The text expresses support for the Aave decentralized finance (DeFi) protocol, an open-source platform for lending and borrowing assets with unique features like credit delegation and flash loans. For more information, readers are advised to refer to the main forum post or visit the provided links for official resources such as the website, Discord, Twitter, documentation portal, and GitHub repository. The token's address, decimals, and additional details can be found on Coingecko and Etherscan.",,bullish
722," The text presents a proposal for the launch of veCAKE, a system designed to empower CAKE holders with increased governance influence and boost liquidity across pools. This update aims to direct CAKE emissions within each pool, allowing veCAKE holders to vote on where future CAKE farm emissions will be directed. The Kitchen plans to retain a 40% voting share of total veCAKE votes initially allocated to farms, ensuring continuity and smooth transition for liquidity providers. If the proposal is approved, veCAKE will be launched shortly after the vote concludes.",,bearish
723," The text suggests a proposal for adding ROI calculators in farms and pools, displaying current full APR in farms and APY in pools, representing earnings from all assets held.",,bearish
